Date,WarehouseID,SKUID,OnHand,Outbound
2025-08-04,WH008,SKU117,83,25.5
2025-08-05,WH008,SKU117,153,4.7
2025-08-06,WH008,SKU117,143,9.3
2025-08-07,WH008,SKU117,132,11.4
2025-08-08,WH008,SKU117,118,14.0
2025-08-09,WH008,SKU117,103,14.9
2025-08-10,WH008,SKU117,80,23.2
2025-08-11,WH008,SKU117,55,24.4
2025-08-12,WH008,SKU117,117,17.8
2025-08-13,WH008,SKU117,94,23.4
2025-08-14,WH008,SKU117,72,21.3
2025-08-15,WH008,SKU117,55,17.7
2025-08-16,WH008,SKU117,36,18.8
2025-08-17,WH008,SKU117,13,22.3
2025-08-18,WH008,SKU117,5,8.1
2025-08-19,WH008,SKU117,96,19.7
2025-08-20,WH008,SKU117,91,4.3
2025-08-21,WH008,SKU117,87,4.6
2025-08-22,WH008,SKU117,63,23.2
2025-08-23,WH008,SKU117,57,6.9
2025-08-24,WH008,SKU117,37,19.2
2025-08-25,WH008,SKU117,24,13.5
2025-08-26,WH008,SKU117,134,4.6
2025-08-27,WH008,SKU117,109,25.1
2025-08-28,WH008,SKU117,93,16.2
2025-08-29,WH008,SKU117,77,15.8
2025-08-30,WH008,SKU117,63,14.4
2025-08-31,WH008,SKU117,48,15.1
2025-09-01,WH008,SKU117,38,9.6
2025-09-02,WH008,SKU117,162,7.7
2025-09-03,WH008,SKU117,156,5.6
2025-09-04,WH008,SKU117,132,24.1
2025-09-05,WH008,SKU117,115,16.9
2025-09-06,WH008,SKU117,93,22.4
2025-09-07,WH008,SKU117,72,20.6
2025-09-08,WH008,SKU117,52,20.3
2025-09-09,WH008,SKU117,107,20.5
2025-09-10,WH008,SKU117,84,23.1
2025-09-11,WH008,SKU117,58,26.6
2025-09-12,WH008,SKU117,35,23.1
2025-09-13,WH008,SKU117,10,25.0
2025-09-14,WH008,SKU117,0,9.5
2025-09-15,WH008,SKU117,0,22.8
2025-09-16,WH008,SKU117,93,11.4
2025-09-17,WH008,SKU117,69,23.7
2025-09-18,WH008,SKU117,49,19.9
2025-09-19,WH008,SKU117,38,11.2
2025-09-20,WH008,SKU117,30,7.8
2025-09-21,WH008,SKU117,15,14.8
2025-09-22,WH008,SKU117,6,9.6
2025-09-23,WH008,SKU117,119,17.4
2025-09-24,WH008,SKU117,104,15.1
2025-09-25,WH008,SKU117,82,21.8
2025-09-26,WH008,SKU117,70,12.2
2025-09-27,WH008,SKU117,43,26.6
2025-09-28,WH008,SKU117,17,25.6
2025-09-29,WH008,SKU117,7,10.6
2025-09-30,WH008,SKU117,129,19.1
2025-10-01,WH008,SKU117,110,19.3
2025-10-02,WH008,SKU117,87,23.3
2025-10-03,WH008,SKU117,74,12.1
2025-10-04,WH008,SKU117,64,10.6
2025-10-05,WH008,SKU117,50,14.1
2025-10-06,WH008,SKU117,30,20.3
2025-10-07,WH008,SKU117,126,7.4
2025-10-08,WH008,SKU117,110,16.2
2025-10-09,WH008,SKU117,97,13.1
2025-10-10,WH008,SKU117,93,3.8
2025-10-11,WH008,SKU117,71,22.3
2025-10-12,WH008,SKU117,64,6.7
2025-10-13,WH008,SKU117,48,16.5
2025-10-14,WH008,SKU117,170,8.9
2025-10-15,WH008,SKU117,161,8.6
2025-10-16,WH008,SKU117,152,9.0
2025-10-17,WH008,SKU117,136,16.1
2025-10-18,WH008,SKU117,127,8.9
2025-10-19,WH008,SKU117,107,20.6
2025-10-20,WH008,SKU117,87,19.5
2025-10-21,WH008,SKU117,176,18.2
2025-10-22,WH008,SKU117,167,9.2
2025-10-23,WH008,SKU117,161,6.2
2025-10-24,WH008,SKU117,151,9.7
2025-10-25,WH008,SKU117,134,17.1
2025-10-26,WH008,SKU117,126,7.6
2025-10-27,WH008,SKU117,108,18.8
2025-10-28,WH008,SKU117,179,16.3
2025-10-29,WH008,SKU117,158,20.8
2025-10-30,WH008,SKU117,136,21.6
2025-10-31,WH008,SKU117,119,17.1
2025-11-01,WH008,SKU117,101,18.1
2025-11-02,WH008,SKU117,72,29.4
2025-11-03,WH008,SKU117,41,30.7
2025-11-04,WH008,SKU117,111,30.9
2025-11-05,WH008,SKU117,97,13.6
2025-11-06,WH008,SKU117,72,25.6
2025-11-07,WH008,SKU117,48,24.1
2025-11-08,WH008,SKU117,26,21.3
2025-11-09,WH008,SKU117,0,27.1
2025-11-10,WH008,SKU117,0,29.6
2025-11-11,WH008,SKU117,77,7.7
2025-11-12,WH008,SKU117,50,26.7
2025-11-13,WH008,SKU117,27,23.3
2025-11-14,WH008,SKU117,12,14.9
2025-11-15,WH008,SKU117,1,11.0
2025-11-16,WH008,SKU117,0,15.8
2025-11-17,WH008,SKU117,0,16.1
2025-11-18,WH008,SKU117,161,7.6
2025-11-19,WH008,SKU117,148,13.5
2025-11-20,WH008,SKU117,141,6.4
2025-11-21,WH008,SKU117,116,25.8
2025-11-22,WH008,SKU117,109,6.5
2025-11-23,WH008,SKU117,85,23.7
2025-11-24,WH008,SKU117,68,17.2
2025-11-25,WH008,SKU117,203,14.0
2025-11-26,WH008,SKU117,181,22.1
2025-11-27,WH008,SKU117,171,9.7
2025-11-28,WH008,SKU117,164,7.8
2025-11-29,WH008,SKU117,149,15.2
2025-11-30,WH008,SKU117,123,26.0
2025-12-01,WH008,SKU117,91,31.1
2025-12-02,WH008,SKU117,200,7.1
2025-12-03,WH008,SKU117,178,21.7
2025-12-04,WH008,SKU117,147,31.2
2025-12-05,WH008,SKU117,119,28.1
2025-12-06,WH008,SKU117,94,24.4
2025-12-07,WH008,SKU117,84,10.2
2025-12-08,WH008,SKU117,71,12.9
2025-12-09,WH008,SKU117,163,15.2
2025-12-10,WH008,SKU117,135,28.6
2025-12-11,WH008,SKU117,115,19.9
2025-12-12,WH008,SKU117,100,14.3
2025-12-13,WH008,SKU117,82,18.4
2025-12-14,WH008,SKU117,63,19.1
2025-12-15,WH008,SKU117,52,10.3
2025-12-16,WH008,SKU117,145,25.8
2025-12-17,WH008,SKU117,120,25.1
2025-12-18,WH008,SKU117,112,8.7
2025-12-19,WH008,SKU117,81,30.7
2025-12-20,WH008,SKU117,74,7.3
2025-12-21,WH008,SKU117,56,17.8
2025-12-22,WH008,SKU117,35,20.4
2025-12-23,WH008,SKU117,159,20.2
2025-12-24,WH008,SKU117,128,31.4
2025-12-25,WH008,SKU117,116,11.4
2025-12-26,WH008,SKU117,94,22.3
2025-12-27,WH008,SKU117,75,18.6
2025-12-28,WH008,SKU117,70,5.4
2025-12-29,WH008,SKU117,51,18.4
2025-12-30,WH008,SKU117,178,9.9
2025-12-31,WH008,SKU117,171,6.8
2025-01-01,WH001,SKU118,1469,46.3
2025-01-02,WH001,SKU118,1411,58.0
2025-01-03,WH001,SKU118,1379,31.4
2025-01-04,WH001,SKU118,1282,97.0
2025-01-05,WH001,SKU118,1226,56.2
2025-01-06,WH001,SKU118,1133,93.4
2025-01-07,WH001,SKU118,1038,94.6
2025-01-08,WH001,SKU118,959,78.7
2025-01-09,WH001,SKU118,901,58.4
2025-01-10,WH001,SKU118,818,82.7
2025-01-11,WH001,SKU118,746,72.5
2025-01-12,WH001,SKU118,719,27.4
2025-01-13,WH001,SKU118,645,73.1
2025-01-14,WH001,SKU118,575,70.4
2025-01-15,WH001,SKU118,487,87.8
2025-01-16,WH001,SKU118,453,33.8
2025-01-17,WH001,SKU118,416,37.0
2025-01-18,WH001,SKU118,373,43.3
2025-01-19,WH001,SKU118,298,75.1
2025-01-20,WH001,SKU118,270,28.0
2025-01-21,WH001,SKU118,665,82.3
2025-01-22,WH001,SKU118,564,100.2
2025-01-23,WH001,SKU118,468,96.8
2025-01-24,WH001,SKU118,406,61.2
2025-01-25,WH001,SKU118,343,63.2
2025-01-26,WH001,SKU118,321,22.1
2025-01-27,WH001,SKU118,296,25.2
2025-01-28,WH001,SKU118,674,84.7
2025-01-29,WH001,SKU118,634,39.9
2025-01-30,WH001,SKU118,612,22.3
2025-01-31,WH001,SKU118,537,75.1
2025-02-01,WH001,SKU118,493,43.7
2025-02-02,WH001,SKU118,435,58.0
2025-02-03,WH001,SKU118,376,59.2
2025-02-04,WH001,SKU118,670,93.4
2025-02-05,WH001,SKU118,611,59.4
2025-02-06,WH001,SKU118,580,30.4
2025-02-07,WH001,SKU118,493,87.4
2025-02-08,WH001,SKU118,466,26.8
2025-02-09,WH001,SKU118,392,74.5
2025-02-10,WH001,SKU118,359,33.0
2025-02-11,WH001,SKU118,795,16.7
2025-02-12,WH001,SKU118,753,42.9
2025-02-13,WH001,SKU118,695,57.4
2025-02-14,WH001,SKU118,625,70.2
2025-02-15,WH001,SKU118,529,96.0
2025-02-16,WH001,SKU118,473,56.0
2025-02-17,WH001,SKU118,429,44.5
2025-02-18,WH001,SKU118,733,86.6
2025-02-19,WH001,SKU118,663,70.0
2025-02-20,WH001,SKU118,567,96.2
2025-02-21,WH001,SKU118,497,70.2
2025-02-22,WH001,SKU118,434,62.6
2025-02-23,WH001,SKU118,381,53.5
2025-02-24,WH001,SKU118,350,30.4
2025-02-25,WH001,SKU118,624,54.1
2025-02-26,WH001,SKU118,564,60.0
2025-02-27,WH001,SKU118,478,85.9
2025-02-28,WH001,SKU118,396,82.5
2025-03-01,WH001,SKU118,377,18.5
2025-03-02,WH001,SKU118,314,63.2
2025-03-03,WH001,SKU118,253,61.6
2025-03-04,WH001,SKU118,667,38.8
2025-03-05,WH001,SKU118,573,94.6
2025-03-06,WH001,SKU118,500,73.1
2025-03-07,WH001,SKU118,464,35.2
2025-03-08,WH001,SKU118,368,96.8
2025-03-09,WH001,SKU118,336,31.4
2025-03-10,WH001,SKU118,275,61.6
2025-03-11,WH001,SKU118,680,31.4
2025-03-12,WH001,SKU118,623,57.2
2025-03-13,WH001,SKU118,523,100.4
2025-03-14,WH001,SKU118,448,74.3
2025-03-15,WH001,SKU118,377,71.7
2025-03-16,WH001,SKU118,317,59.6
2025-03-17,WH001,SKU118,225,92.2
2025-03-18,WH001,SKU118,550,85.5
2025-03-19,WH001,SKU118,487,63.0
2025-03-20,WH001,SKU118,398,88.8
2025-03-21,WH001,SKU118,350,47.9
2025-03-22,WH001,SKU118,263,87.2
2025-03-23,WH001,SKU118,218,45.7
2025-03-24,WH001,SKU118,176,41.5
2025-03-25,WH001,SKU118,549,51.3
2025-03-26,WH001,SKU118,472,77.1
2025-03-27,WH001,SKU118,450,21.7
2025-03-28,WH001,SKU118,372,78.1
2025-03-29,WH001,SKU118,277,95.4
2025-03-30,WH001,SKU118,216,60.8
2025-03-31,WH001,SKU118,165,50.5
2025-04-01,WH001,SKU118,682,24.6
2025-04-02,WH001,SKU118,622,60.0
2025-04-03,WH001,SKU118,562,59.8
2025-04-04,WH001,SKU118,485,76.5
2025-04-05,WH001,SKU118,437,48.7
2025-04-06,WH001,SKU118,367,69.8
2025-04-07,WH001,SKU118,275,91.6
2025-04-08,WH001,SKU118,673,27.2
2025-04-09,WH001,SKU118,602,71.5
2025-04-10,WH001,SKU118,541,60.6
2025-04-11,WH001,SKU118,461,80.5
2025-04-12,WH001,SKU118,366,95.0
2025-04-13,WH001,SKU118,313,52.5
2025-04-14,WH001,SKU118,248,64.8
2025-04-15,WH001,SKU118,558,98.6
2025-04-16,WH001,SKU118,488,69.4
2025-04-17,WH001,SKU118,437,51.5
2025-04-18,WH001,SKU118,402,34.8
2025-04-19,WH001,SKU118,385,16.9
2025-04-20,WH001,SKU118,314,71.3
2025-04-21,WH001,SKU118,227,87.2
2025-04-22,WH001,SKU118,616,44.5
2025-04-23,WH001,SKU118,590,26.0
2025-04-24,WH001,SKU118,506,83.9
2025-04-25,WH001,SKU118,421,84.9
2025-04-26,WH001,SKU118,330,91.0
2025-04-27,WH001,SKU118,297,33.2
2025-04-28,WH001,SKU118,280,16.7
2025-04-29,WH001,SKU118,738,65.8
2025-04-30,WH001,SKU118,721,16.7
2025-05-01,WH001,SKU118,646,75.1
2025-05-02,WH001,SKU118,626,20.1
2025-05-03,WH001,SKU118,534,91.8
2025-05-04,WH001,SKU118,462,72.1
2025-05-05,WH001,SKU118,420,42.3
2025-05-06,WH001,SKU118,703,92.2
2025-05-07,WH001,SKU118,660,43.7
2025-05-08,WH001,SKU118,621,38.4
2025-05-09,WH001,SKU118,586,35.2
2025-05-10,WH001,SKU118,531,55.2
2025-05-11,WH001,SKU118,435,95.8
2025-05-12,WH001,SKU118,357,78.1
2025-05-13,WH001,SKU118,673,85.7
2025-05-14,WH001,SKU118,642,30.6
2025-05-15,WH001,SKU118,580,61.8
2025-05-16,WH001,SKU118,543,36.8
2025-05-17,WH001,SKU118,488,54.9
2025-05-18,WH001,SKU118,395,93.6
2025-05-19,WH001,SKU118,308,86.8
2025-05-20,WH001,SKU118,679,39.2
2025-05-21,WH001,SKU118,656,23.3
2025-05-22,WH001,SKU118,568,88.0
2025-05-23,WH001,SKU118,478,89.6
2025-05-24,WH001,SKU118,385,93.2
2025-05-25,WH001,SKU118,347,38.0
2025-05-26,WH001,SKU118,248,98.8
2025-05-27,WH001,SKU118,584,96.4
2025-05-28,WH001,SKU118,554,29.8
2025-05-29,WH001,SKU118,513,40.7
2025-05-30,WH001,SKU118,448,65.2
2025-05-31,WH001,SKU118,371,77.7
2025-06-01,WH001,SKU118,305,65.4
2025-06-02,WH001,SKU118,247,57.8
2025-06-03,WH001,SKU118,576,75.3
2025-06-04,WH001,SKU118,506,70.2
2025-06-05,WH001,SKU118,418,87.6
2025-06-06,WH001,SKU118,334,84.1
2025-06-07,WH001,SKU118,264,70.0
2025-06-08,WH001,SKU118,192,72.1
2025-06-09,WH001,SKU118,160,31.4
2025-06-10,WH001,SKU118,659,28.4
2025-06-11,WH001,SKU118,577,81.9
2025-06-12,WH001,SKU118,505,72.7
2025-06-13,WH001,SKU118,418,86.6
2025-06-14,WH001,SKU118,361,56.8
2025-06-15,WH001,SKU118,262,99.4
2025-06-16,WH001,SKU118,189,72.9
2025-06-17,WH001,SKU118,517,84.1
2025-06-18,WH001,SKU118,473,44.3
2025-06-19,WH001,SKU118,424,48.1
2025-06-20,WH001,SKU118,337,87.6
2025-06-21,WH001,SKU118,270,66.6
2025-06-22,WH001,SKU118,226,44.3
2025-06-23,WH001,SKU118,165,61.2
2025-06-24,WH001,SKU118,532,77.1
2025-06-25,WH001,SKU118,442,89.4
2025-06-26,WH001,SKU118,364,77.9
2025-06-27,WH001,SKU118,282,82.3
2025-06-28,WH001,SKU118,265,16.9
2025-06-29,WH001,SKU118,248,17.3
2025-06-30,WH001,SKU118,193,54.7
2025-07-01,WH001,SKU118,697,50.3
2025-07-02,WH001,SKU118,644,52.7
2025-07-03,WH001,SKU118,546,97.8
2025-07-04,WH001,SKU118,470,76.9
2025-07-05,WH001,SKU118,419,50.1
2025-07-06,WH001,SKU118,384,35.8
2025-07-07,WH001,SKU118,352,32.0
2025-07-08,WH001,SKU118,700,80.9
2025-07-09,WH001,SKU118,613,86.3
2025-07-10,WH001,SKU118,546,67.8
2025-07-11,WH001,SKU118,446,100.0
2025-07-12,WH001,SKU118,351,94.8
2025-07-13,WH001,SKU118,277,74.3
2025-07-14,WH001,SKU118,194,82.1
2025-07-15,WH001,SKU118,550,32.8
2025-07-16,WH001,SKU118,526,24.4
2025-07-17,WH001,SKU118,429,97.4
2025-07-18,WH001,SKU118,338,90.4
2025-07-19,WH001,SKU118,278,60.4
2025-07-20,WH001,SKU118,226,52.3
2025-07-21,WH001,SKU118,208,18.1
2025-07-22,WH001,SKU118,604,30.2
2025-07-23,WH001,SKU118,537,66.6
2025-07-24,WH001,SKU118,441,95.8
2025-07-25,WH001,SKU118,364,77.5
2025-07-26,WH001,SKU118,322,41.3
2025-07-27,WH001,SKU118,262,60.2
2025-07-28,WH001,SKU118,217,45.7
2025-07-29,WH001,SKU118,662,93.2
2025-07-30,WH001,SKU118,644,17.5
2025-07-31,WH001,SKU118,580,64.2
2025-08-01,WH001,SKU118,507,73.1
2025-08-02,WH001,SKU118,433,73.7
2025-08-03,WH001,SKU118,366,67.0
2025-08-04,WH001,SKU118,345,21.3
2025-08-05,WH001,SKU118,693,25.2
2025-08-06,WH001,SKU118,601,91.8
2025-08-07,WH001,SKU118,568,33.2
2025-08-08,WH001,SKU118,478,90.0
2025-08-09,WH001,SKU118,396,82.1
2025-08-10,WH001,SKU118,334,62.2
2025-08-11,WH001,SKU118,234,99.0
2025-08-12,WH001,SKU118,634,80.5
2025-08-13,WH001,SKU118,527,107.1
2025-08-14,WH001,SKU118,485,42.3
2025-08-15,WH001,SKU118,448,36.4
2025-08-16,WH001,SKU118,366,82.3
2025-08-17,WH001,SKU118,257,109.1
2025-08-18,WH001,SKU118,147,110.5
2025-08-19,WH001,SKU118,417,71.7
2025-08-20,WH001,SKU118,359,58.0
2025-08-21,WH001,SKU118,318,41.3
2025-08-22,WH001,SKU118,255,62.2
2025-08-23,WH001,SKU118,140,114.9
2025-08-24,WH001,SKU118,89,51.7
2025-08-25,WH001,SKU118,0,89.0
2025-08-26,WH001,SKU118,502,36.6
2025-08-27,WH001,SKU118,397,105.7
2025-08-28,WH001,SKU118,307,89.6
2025-08-29,WH001,SKU118,248,59.2
2025-08-30,WH001,SKU118,208,39.9
2025-08-31,WH001,SKU118,188,19.7
2025-09-01,WH001,SKU118,158,30.4
2025-09-02,WH001,SKU118,663,53.7
2025-09-03,WH001,SKU118,552,111.7
2025-09-04,WH001,SKU118,436,115.7
2025-09-05,WH001,SKU118,399,37.2
2025-09-06,WH001,SKU118,359,39.7
2025-09-07,WH001,SKU118,298,60.6
2025-09-08,WH001,SKU118,224,74.9
2025-09-09,WH001,SKU118,628,48.9
2025-09-10,WH001,SKU118,575,53.5
2025-09-11,WH001,SKU118,497,77.7
2025-09-12,WH001,SKU118,414,82.7
2025-09-13,WH001,SKU118,325,89.8
2025-09-14,WH001,SKU118,250,74.9
2025-09-15,WH001,SKU118,204,45.7
2025-09-16,WH001,SKU118,581,21.3
2025-09-17,WH001,SKU118,518,62.8
2025-09-18,WH001,SKU118,405,112.7
2025-09-19,WH001,SKU118,377,28.8
2025-09-20,WH001,SKU118,340,37.0
2025-09-21,WH001,SKU118,298,41.3
2025-09-22,WH001,SKU118,247,51.5
2025-09-23,WH001,SKU118,624,111.7
2025-09-24,WH001,SKU118,574,49.9
2025-09-25,WH001,SKU118,504,69.6
2025-09-26,WH001,SKU118,448,56.2
2025-09-27,WH001,SKU118,409,39.0
2025-09-28,WH001,SKU118,333,75.7
2025-09-29,WH001,SKU118,234,99.2
2025-09-30,WH001,SKU118,656,23.5
2025-10-01,WH001,SKU118,623,32.8
2025-10-02,WH001,SKU118,567,56.4
2025-10-03,WH001,SKU118,536,31.4
2025-10-04,WH001,SKU118,448,87.6
2025-10-05,WH001,SKU118,404,43.7
2025-10-06,WH001,SKU118,337,67.2
2025-10-07,WH001,SKU118,731,52.3
2025-10-08,WH001,SKU118,676,54.9
2025-10-09,WH001,SKU118,612,63.6
2025-10-10,WH001,SKU118,533,78.7
2025-10-11,WH001,SKU118,493,40.1
2025-10-12,WH001,SKU118,443,49.9
2025-10-13,WH001,SKU118,386,57.4
2025-10-14,WH001,SKU118,747,52.5
2025-10-15,WH001,SKU118,672,75.1
2025-10-16,WH001,SKU118,601,70.9
2025-10-17,WH001,SKU118,547,53.7
2025-10-18,WH001,SKU118,511,35.6
2025-10-19,WH001,SKU118,444,67.4
2025-10-20,WH001,SKU118,351,92.6
2025-10-21,WH001,SKU118,637,86.1
2025-10-22,WH001,SKU118,543,93.4
2025-10-23,WH001,SKU118,449,94.2
2025-10-24,WH001,SKU118,415,34.2
2025-10-25,WH001,SKU118,391,24.2
2025-10-26,WH001,SKU118,342,48.3
2025-10-27,WH001,SKU118,288,54.5
2025-10-28,WH001,SKU118,599,85.7
2025-10-29,WH001,SKU118,512,87.2
2025-10-30,WH001,SKU118,488,24.2
2025-10-31,WH001,SKU118,388,99.8
2025-11-01,WH001,SKU118,349,38.8
2025-11-02,WH001,SKU118,321,28.0
2025-11-03,WH001,SKU118,199,122.2
2025-11-04,WH001,SKU118,596,84.9
2025-11-05,WH001,SKU118,515,80.9
2025-11-06,WH001,SKU118,385,129.2
2025-11-07,WH001,SKU118,290,95.6
2025-11-08,WH001,SKU118,265,24.4
2025-11-09,WH001,SKU118,182,83.5
2025-11-10,WH001,SKU118,118,63.8
2025-11-11,WH001,SKU118,531,21.9
2025-11-12,WH001,SKU118,490,40.9
2025-11-13,WH001,SKU118,459,31.4
2025-11-14,WH001,SKU118,372,86.3
2025-11-15,WH001,SKU118,294,78.1
2025-11-16,WH001,SKU118,206,88.6
2025-11-17,WH001,SKU118,75,130.0
2025-11-18,WH001,SKU118,533,27.4
2025-11-19,WH001,SKU118,470,63.4
2025-11-20,WH001,SKU118,355,114.5
2025-11-21,WH001,SKU118,265,89.8
2025-11-22,WH001,SKU118,216,49.9
2025-11-23,WH001,SKU118,87,129.0
2025-11-24,WH001,SKU118,0,105.7
2025-11-25,WH001,SKU118,381,118.6
2025-11-26,WH001,SKU118,250,130.4
2025-11-27,WH001,SKU118,163,87.4
2025-11-28,WH001,SKU118,125,38.4
2025-11-29,WH001,SKU118,53,71.5
2025-11-30,WH001,SKU118,0,124.0
2025-12-01,WH001,SKU118,0,49.1
2025-12-02,WH001,SKU118,433,49.3
2025-12-03,WH001,SKU118,348,84.9
2025-12-04,WH001,SKU118,297,51.3
2025-12-05,WH001,SKU118,256,41.3
2025-12-06,WH001,SKU118,174,81.9
2025-12-07,WH001,SKU118,58,115.9
2025-12-08,WH001,SKU118,0,66.4
2025-12-09,WH001,SKU118,545,126.0
2025-12-10,WH001,SKU118,429,115.9
2025-12-11,WH001,SKU118,406,22.5
2025-12-12,WH001,SKU118,370,36.0
2025-12-13,WH001,SKU118,336,34.6
2025-12-14,WH001,SKU118,211,124.6
2025-12-15,WH001,SKU118,99,112.3
2025-12-16,WH001,SKU118,544,105.3
2025-12-17,WH001,SKU118,510,33.6
2025-12-18,WH001,SKU118,389,121.2
2025-12-19,WH001,SKU118,298,91.2
2025-12-20,WH001,SKU118,239,58.8
2025-12-21,WH001,SKU118,122,117.3
2025-12-22,WH001,SKU118,47,74.9
2025-12-23,WH001,SKU118,488,126.2
2025-12-24,WH001,SKU118,403,85.1
2025-12-25,WH001,SKU118,305,98.6
2025-12-26,WH001,SKU118,271,33.4
2025-12-27,WH001,SKU118,179,92.4
2025-12-28,WH001,SKU118,92,87.0
2025-12-29,WH001,SKU118,0,109.5
2025-12-30,WH001,SKU118,476,74.9
2025-12-31,WH001,SKU118,426,50.7
2025-01-01,WH002,SKU118,1182,35.6
2025-01-02,WH002,SKU118,1138,44.5
2025-01-03,WH002,SKU118,1114,24.1
2025-01-04,WH002,SKU118,1039,74.5
2025-01-05,WH002,SKU118,996,43.1
2025-01-06,WH002,SKU118,924,71.7
2025-01-07,WH002,SKU118,852,72.7
2025-01-08,WH002,SKU118,791,60.4
2025-01-09,WH002,SKU118,746,44.8
2025-01-10,WH002,SKU118,683,63.5
2025-01-11,WH002,SKU118,627,55.7
2025-01-12,WH002,SKU118,606,21.0
2025-01-13,WH002,SKU118,550,56.1
2025-01-14,WH002,SKU118,496,54.1
2025-01-15,WH002,SKU118,429,67.4
2025-01-16,WH002,SKU118,403,26.0
2025-01-17,WH002,SKU118,374,28.4
2025-01-18,WH002,SKU118,341,33.2
2025-01-19,WH002,SKU118,283,57.7
2025-01-20,WH002,SKU118,262,21.5
2025-01-21,WH002,SKU118,198,63.2
2025-01-22,WH002,SKU118,488,77.0
2025-01-23,WH002,SKU118,413,74.4
2025-01-24,WH002,SKU118,366,47.0
2025-01-25,WH002,SKU118,318,48.5
2025-01-26,WH002,SKU118,301,17.0
2025-01-27,WH002,SKU118,282,19.3
2025-01-28,WH002,SKU118,216,65.1
2025-01-29,WH002,SKU118,542,30.6
2025-01-30,WH002,SKU118,524,17.2
2025-01-31,WH002,SKU118,467,57.7
2025-02-01,WH002,SKU118,433,33.5
2025-02-02,WH002,SKU118,389,44.5
2025-02-03,WH002,SKU118,343,45.4
2025-02-04,WH002,SKU118,271,71.7
2025-02-05,WH002,SKU118,523,45.6
2025-02-06,WH002,SKU118,500,23.3
2025-02-07,WH002,SKU118,433,67.1
2025-02-08,WH002,SKU118,412,20.6
2025-02-09,WH002,SKU118,355,57.2
2025-02-10,WH002,SKU118,330,25.4
2025-02-11,WH002,SKU118,317,12.8
2025-02-12,WH002,SKU118,632,32.9
2025-02-13,WH002,SKU118,588,44.1
2025-02-14,WH002,SKU118,534,54.0
2025-02-15,WH002,SKU118,461,73.7
2025-02-16,WH002,SKU118,418,43.0
2025-02-17,WH002,SKU118,383,34.2
2025-02-18,WH002,SKU118,317,66.5
2025-02-19,WH002,SKU118,564,53.8
2025-02-20,WH002,SKU118,490,73.9
2025-02-21,WH002,SKU118,436,54.0
2025-02-22,WH002,SKU118,388,48.1
2025-02-23,WH002,SKU118,347,41.1
2025-02-24,WH002,SKU118,323,23.3
2025-02-25,WH002,SKU118,282,41.6
2025-02-26,WH002,SKU118,488,46.1
2025-02-27,WH002,SKU118,422,66.0
2025-02-28,WH002,SKU118,358,63.4
2025-03-01,WH002,SKU118,344,14.2
2025-03-02,WH002,SKU118,296,48.5
2025-03-03,WH002,SKU118,248,47.3
2025-03-04,WH002,SKU118,218,29.8
2025-03-05,WH002,SKU118,494,72.7
2025-03-06,WH002,SKU118,438,56.1
2025-03-07,WH002,SKU118,411,27.1
2025-03-08,WH002,SKU118,337,74.4
2025-03-09,WH002,SKU118,312,24.1
2025-03-10,WH002,SKU118,265,47.3
2025-03-11,WH002,SKU118,241,24.1
2025-03-12,WH002,SKU118,533,43.9
2025-03-13,WH002,SKU118,456,77.1
2025-03-14,WH002,SKU118,399,57.0
2025-03-15,WH002,SKU118,344,55.0
2025-03-16,WH002,SKU118,298,45.8
2025-03-17,WH002,SKU118,227,70.8
2025-03-18,WH002,SKU118,161,65.7
2025-03-19,WH002,SKU118,428,48.4
2025-03-20,WH002,SKU118,360,68.2
2025-03-21,WH002,SKU118,323,36.8
2025-03-22,WH002,SKU118,256,66.9
2025-03-23,WH002,SKU118,221,35.1
2025-03-24,WH002,SKU118,190,31.8
2025-03-25,WH002,SKU118,150,39.4
2025-03-26,WH002,SKU118,417,59.2
2025-03-27,WH002,SKU118,400,16.7
2025-03-28,WH002,SKU118,340,60.0
2025-03-29,WH002,SKU118,267,73.3
2025-03-30,WH002,SKU118,220,46.7
2025-03-31,WH002,SKU118,181,38.8
2025-04-01,WH002,SKU118,162,18.9
2025-04-02,WH002,SKU118,532,46.1
2025-04-03,WH002,SKU118,486,45.9
2025-04-04,WH002,SKU118,427,58.7
2025-04-05,WH002,SKU118,390,37.4
2025-04-06,WH002,SKU118,336,53.6
2025-04-07,WH002,SKU118,266,70.3
2025-04-08,WH002,SKU118,245,20.9
2025-04-09,WH002,SKU118,516,54.9
2025-04-10,WH002,SKU118,470,46.5
2025-04-11,WH002,SKU118,408,61.8
2025-04-12,WH002,SKU118,335,73.0
2025-04-13,WH002,SKU118,295,40.3
2025-04-14,WH002,SKU118,245,49.8
2025-04-15,WH002,SKU118,169,75.7
2025-04-16,WH002,SKU118,429,53.3
2025-04-17,WH002,SKU118,390,39.6
2025-04-18,WH002,SKU118,363,26.7
2025-04-19,WH002,SKU118,350,13.0
2025-04-20,WH002,SKU118,295,54.7
2025-04-21,WH002,SKU118,228,66.9
2025-04-22,WH002,SKU118,194,34.2
2025-04-23,WH002,SKU118,507,19.9
2025-04-24,WH002,SKU118,443,64.5
2025-04-25,WH002,SKU118,378,65.2
2025-04-26,WH002,SKU118,308,69.9
2025-04-27,WH002,SKU118,282,25.5
2025-04-28,WH002,SKU118,269,12.8
2025-04-29,WH002,SKU118,219,50.5
